63.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
10:44:14.1 (23920583)|STATEMENT_EXECUTE|[453]
10:44:14.1 (23922249)|STATEMENT_EXECUTE|[454]
10:44:14.1 (23945340)|HEAP_ALLOCATE|[454]|Bytes:4
10:44:14.1 (23962120)|VARIABLE_SCOPE_BEGIN|[454]|response|Map<String,ANY>|true|false
10:44:14.1 (24002987)|VARIABLE_ASSIGNMENT|[454]|response|{}|0xdc64986
10:44:14.1 (24010897)|STATEMENT_EXECUTE|[456]
10:44:14.1 (24012330)|STATEMENT_EXECUTE|[456]
10:44:14.1 (24197498)|STATEMENT_EXECUTE|[457]
10:44:14.1 (24199528)|STATEMENT_EXECUTE|[463]
10:44:14.1 (24204023)|HEAP_ALLOCATE|[463]|Bytes:37
10:44:14.1 (27804626)|HEAP_ALLOCATE|[463]|Bytes:33
10:44:14.1 (27865781)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
10:44:14.1 (27877543)|STATEMENT_EXECUTE|[1]
10:44:14.1 (27901780)|SYSTEM_METHOD_EXIT|[1]|Type
10:44:14.1 (27915164)|HEAP_ALLOCATE|[463]|Bytes:8
10:44:14.1 (27941477)|HEAP_ALLOCATE|[463]|Bytes:8
10:44:14.1 (27963777)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
10:44:14.1 (28026640)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x457b83c9
10:44:14.1 (28040075)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
10:44:14.1 (28395059)|VARIABLE_ASSIGNMENT|[4]|apextype|"CreateTemplateWrapper.TemplateWrapper"|0x1fa7b3ca
10:44:14.1 (31273492)|HEAP_ALLOCATE|[463]|Bytes:8
10:44:14.1 (31338442)|HEAP_ALLOCATE|[463]|Bytes:24
10:44:14.1 (31358274)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
10:44:14.1 (31370257)|STATEMENT_EXECUTE|[1]
10:44:14.1 (31377256)|SYSTEM_METHOD_EXIT|[1]|JSON
10:44:14.1 (31413450)|METHOD_ENTRY|[463]||System.JSON.deserialize(String, System.Type)
10:44:14.1 (32797764)|METHOD_EXIT|[463]||System.JSON.deserialize(String, System.Type)
10:44:14.1 (32816357)|VARIABLE_SCOPE_BEGIN|[463]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
10:44:14.1 (33051521)|VARIABLE_ASSIGNMENT|[463]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x5077ab8e","packagename":"0x14c1dcc","signaturename":"0x18b0a3e7","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Authentication","templateName":"auth_temp_8","templateType":"One-time passcode","varAlternateTexts":"0x3a2b7ad8"}|0x576d9dc8
10:44:14.1 (33071041)|STATEMENT_EXECUTE|[464]
10:44:14.1 (33076139)|HEAP_ALLOCATE|[464]|Bytes:30
10:44:14.1 (33240392)|HEAP_ALLOCATE|[464]|Bytes:491
10:44:14.1 (33266874)|HEAP_ALLOCATE|[464]|Bytes:521
10:44:14.1 (33298182)|USER_DEBUG|[464]|DEBUG|Deserialized TemplateWrapper: TemplateWrapper:[autofillCheck=null, expireTime=300, headAlternateTexts=(), packagename=(), phoneNumber=null, signaturename=(), tempFooterText=null, tempHeaderExample=null, tempHeaderFormat=None, tempHeaderHandle=null, tempHeaderText=, tempImgId=null, tempImgName=null, tempImgUrl=null, tempLanguage=en_US, templateBody=Hello, templateBodyText=null, templateCategory=Authentication, templateName=auth_temp_8, templateType=One-time passcode, typeOfButton=null, url=null, varAlternateTexts=()]
10:44:14.1 (33314923)|STATEMENT_EXECUTE|[466]
10:44:14.1 (36202867)|HEAP_ALLOCATE|[466]|Bytes:15
10:44:14.1 (36226345)|HEAP_ALLOCATE|[466]|Bytes:29
10:44:14.1 (36232724)|HEAP_ALLOCATE|[466]|Bytes:80
10:44:14.1 (36273100)|METHOD_ENTRY|[16]|01pgL000000Qgig|CreateTemplateWrapper.CreateTemplateWrapper()
10:44:14.1 (36284706)|STATEMENT_EXECUTE|[16]
10:44:14.1 (36289892)|STATEMENT_EXECUTE|[16]
10:44:14.1 (36304026)|HEAP_ALLOCATE|[466]|Bytes:5
10:44:14.1 (36308712)|STATEMENT_EXECUTE|[693]
10:44:14.1 (36321258)|METHOD_EXIT|[16]|CreateTemplateWrapper
10:44:14.1 (36370601)|METHOD_ENTRY|[466]|01pgL000000Qgig|CreateTemplateWrapper.buildPayload(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (36436363)|VARIABLE_SCOPE_BEGIN|[24]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
10:44:14.1 (36534111)|VARIABLE_ASSIGNMENT|[24]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x5077ab8e","packagename":"0x14c1dcc","signaturename":"0x18b0a3e7","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Authentication","templateName":"auth_temp_8","templateType":"One-time passcode","varAlternateTexts":"0x3a2b7ad8"}|0x576d9dc8
10:44:14.1 (36551920)|HEAP_ALLOCATE|[25]|Bytes:5
10:44:14.1 (36557185)|STATEMENT_EXECUTE|[24]
10:44:14.1 (36558825)|STATEMENT_EXECUTE|[25]
10:44:14.1 (36560164)|STATEMENT_EXECUTE|[25]
10:44:14.1 (36561628)|STATEMENT_EXECUTE|[26]
10:44:14.1 (36564283)|HEAP_ALLOCATE|[26]|Bytes:23
10:44:14.1 (36714660)|HEAP_ALLOCATE|[26]|Bytes:491
10:44:14.1 (36740089)|HEAP_ALLOCATE|[26]|Bytes:514
10:44:14.1 (36765697)|USER_DEBUG|[26]|DEBUG|Template Wrapper is :: TemplateWrapper:[autofillCheck=null, expireTime=300, headAlternateTexts=(), packagename=(), phoneNumber=null, signaturename=(), tempFooterText=null, tempHeaderExample=null, tempHeaderFormat=None, tempHeaderHandle=null, tempHeaderText=, tempImgId=null, tempImgName=null, tempImgUrl=null, tempLanguage=en_US, templateBody=Hello, templateBodyText=null, templateCategory=Authentication, templateName=auth_temp_8, templateType=One-time passcode, typeOfButton=null, url=null, varAlternateTexts=()]
10:44:14.1 (36787532)|STATEMENT_EXECUTE|[27]
10:44:14.1 (36806825)|HEAP_ALLOCATE|[27]|Bytes:4
10:44:14.1 (36820518)|VARIABLE_SCOPE_BEGIN|[27]|payload|Map<String,ANY>|true|false
10:44:14.1 (36922936)|VARIABLE_ASSIGNMENT|[27]|payload|{}|0x71386f79
10:44:14.1 (36931065)|STATEMENT_EXECUTE|[28]
10:44:14.1 (36935031)|HEAP_ALLOCATE|[28]|Bytes:4
10:44:14.1 (37173313)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:44:14.1 (37187351)|STATEMENT_EXECUTE|[29]
10:44:14.1 (37190434)|HEAP_ALLOCATE|[29]|Bytes:8
10:44:14.1 (37216819)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:44:14.1 (37222531)|STATEMENT_EXECUTE|[30]
10:44:14.1 (37224018)|HEAP_ALLOCATE|[30]|Bytes:8
10:44:14.1 (37243196)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:44:14.1 (37248209)|STATEMENT_EXECUTE|[32]
10:44:14.1 (37261813)|HEAP_ALLOCATE|[32]|Bytes:4
10:44:14.1 (37303570)|VARIABLE_SCOPE_BEGIN|[32]|components|List<Map<String,ANY>>|true|false
10:44:14.1 (37330388)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:44:14.1 (37346906)|VARIABLE_ASSIGNMENT|[32]|components|[]|0x35966332
10:44:14.1 (37351111)|STATEMENT_EXECUTE|[33]
10:44:14.1 (37366147)|METHOD_ENTRY|[33]|01pgL000000Qgig|CreateTemplateWrapper.buildMarketingOrUtilityComponents(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (37391648)|VARIABLE_SCOPE_BEGIN|[59]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
10:44:14.1 (37445597)|VARIABLE_ASSIGNMENT|[59]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x5077ab8e","packagename":"0x14c1dcc","signaturename":"0x18b0a3e7","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Authentication","templateName":"auth_temp_8","templateType":"One-time passcode","varAlternateTexts":"0x3a2b7ad8"}|0x576d9dc8
10:44:14.1 (37460782)|HEAP_ALLOCATE|[60]|Bytes:5
10:44:14.1 (37463871)|STATEMENT_EXECUTE|[59]
10:44:14.1 (37465049)|STATEMENT_EXECUTE|[60]
10:44:14.1 (37465929)|STATEMENT_EXECUTE|[60]
10:44:14.1 (37466812)|STATEMENT_EXECUTE|[61]
10:44:14.1 (37472553)|HEAP_ALLOCATE|[61]|Bytes:4
10:44:14.1 (37497067)|VARIABLE_SCOPE_BEGIN|[61]|components|List<Map<String,ANY>>|true|false
10:44:14.1 (37509584)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:44:14.1 (37516883)|VARIABLE_ASSIGNMENT|[61]|components|[]|0x3619bc69
10:44:14.1 (37520335)|STATEMENT_EXECUTE|[62]
10:44:14.1 (37531326)|METHOD_ENTRY|[62]|01pgL000000Qgig|CreateTemplateWrapper.buildHeaderComponent(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (37550351)|VARIABLE_SCOPE_BEGIN|[102]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
10:44:14.1 (37583103)|VARIABLE_ASSIGNMENT|[102]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x5077ab8e","packagename":"0x14c1dcc","signaturename":"0x18b0a3e7","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Authentication","templateName":"auth_temp_8","templateType":"One-time passcode","varAlternateTexts":"0x3a2b7ad8"}|0x576d9dc8
10:44:14.1 (37592466)|HEAP_ALLOCATE|[103]|Bytes:5
10:44:14.1 (37595262)|STATEMENT_EXECUTE|[102]
10:44:14.1 (37596274)|STATEMENT_EXECUTE|[103]
10:44:14.1 (37601331)|HEAP_ALLOCATE|[103]|Bytes:4
10:44:14.1 (37606428)|VARIABLE_SCOPE_BEGIN|[103]|headerComponent|Map<String,ANY>|true|false
10:44:14.1 (37620492)|VARIABLE_ASSIGNMENT|[103]|headerComponent|{}|0x2e12238
10:44:14.1 (37624012)|STATEMENT_EXECUTE|[105]
10:44:14.1 (37624852)|STATEMENT_EXECUTE|[105]
10:44:14.1 (37629344)|HEAP_ALLOCATE|[106]|Bytes:4
10:44:14.1 (37656109)|STATEMENT_EXECUTE|[106]
10:44:14.1 (37657107)|STATEMENT_EXECUTE|[107]
10:44:14.1 (37665907)|METHOD_EXIT|[62]|01pgL000000Qgig|CreateTemplateWrapper.buildHeaderComponent(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (37670162)|VARIABLE_SCOPE_BEGIN|[62]|headerComponent|Map<String,ANY>|true|false
10:44:14.1 (37679873)|VARIABLE_ASSIGNMENT|[62]|headerComponent|{}|0x2e12238
10:44:14.1 (37709016)|STATEMENT_EXECUTE|[63]
10:44:14.1 (37711055)|STATEMENT_EXECUTE|[67]
10:44:14.1 (37711885)|STATEMENT_EXECUTE|[68]
10:44:14.1 (37713334)|HEAP_ALLOCATE|[68]|Bytes:30
10:44:14.1 (37719849)|HEAP_ALLOCATE|[68]|Bytes:35
10:44:14.1 (37755953)|USER_DEBUG|[68]|DEBUG|templateWrapper.templateBody: Hello
10:44:14.1 (37762619)|STATEMENT_EXECUTE|[70]
10:44:14.1 (37772171)|METHOD_ENTRY|[70]|01pgL000000Qgig|CreateTemplateWrapper.buildBodyComponent(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (37790084)|VARIABLE_SCOPE_BEGIN|[141]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
10:44:14.1 (37823428)|VARIABLE_ASSIGNMENT|[141]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x5077ab8e","packagename":"0x14c1dcc","signaturename":"0x18b0a3e7","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Authentication","templateName":"auth_temp_8","templateType":"One-time passcode","varAlternateTexts":"0x3a2b7ad8"}|0x576d9dc8
10:44:14.1 (37833162)|HEAP_ALLOCATE|[142]|Bytes:5
10:44:14.1 (37835799)|STATEMENT_EXECUTE|[141]
10:44:14.1 (37836713)|STATEMENT_EXECUTE|[142]
10:44:14.1 (37837546)|STATEMENT_EXECUTE|[142]
10:44:14.1 (37838692)|STATEMENT_EXECUTE|[144]
10:44:14.1 (37840662)|VARIABLE_SCOPE_BEGIN|[144]|bodyComponent|Map<String,ANY>|true|false
10:44:14.1 (37849707)|VARIABLE_ASSIGNMENT|[144]|bodyComponent|null|
10:44:14.1 (37853983)|HEAP_ALLOCATE|[146]|Bytes:14
10:44:14.1 (37865696)|STATEMENT_EXECUTE|[146]
10:44:14.1 (37867117)|STATEMENT_EXECUTE|[147]
10:44:14.1 (37871197)|HEAP_ALLOCATE|[147]|Bytes:4
10:44:14.1 (37875203)|HEAP_ALLOCATE|[148]|Bytes:4
10:44:14.1 (37877305)|HEAP_ALLOCATE|[148]|Bytes:4
10:44:14.1 (37922465)|VARIABLE_ASSIGNMENT|[147]|bodyComponent|{"type":"BODY"}|0x1d4224cc
10:44:14.1 (37928234)|STATEMENT_EXECUTE|[158]
10:44:14.1 (37929163)|STATEMENT_EXECUTE|[163]
10:44:14.1 (37936168)|METHOD_EXIT|[70]|01pgL000000Qgig|CreateTemplateWrapper.buildBodyComponent(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (37950791)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:44:14.1 (37957751)|STATEMENT_EXECUTE|[73]
10:44:14.1 (37958629)|STATEMENT_EXECUTE|[80]
10:44:14.1 (37966991)|METHOD_ENTRY|[80]|01pgL000000Qgig|CreateTemplateWrapper.buildButtonComponent(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (37985656)|VARIABLE_SCOPE_BEGIN|[235]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
10:44:14.1 (38017801)|VARIABLE_ASSIGNMENT|[235]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x5077ab8e","packagename":"0x14c1dcc","signaturename":"0x18b0a3e7","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Authentication","templateName":"auth_temp_8","templateType":"One-time passcode","varAlternateTexts":"0x3a2b7ad8"}|0x576d9dc8
10:44:14.1 (38028895)|HEAP_ALLOCATE|[236]|Bytes:5
10:44:14.1 (38031437)|STATEMENT_EXECUTE|[235]
10:44:14.1 (38032535)|STATEMENT_EXECUTE|[236]
10:44:14.1 (38037846)|HEAP_ALLOCATE|[236]|Bytes:4
10:44:14.1 (38062008)|VARIABLE_SCOPE_BEGIN|[236]|buttonComponents|List<Map<String,ANY>>|true|false
10:44:14.1 (38075428)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:44:14.1 (38082493)|VARIABLE_ASSIGNMENT|[236]|buttonComponents|[]|0x2f6cc8bc
10:44:14.1 (38086088)|STATEMENT_EXECUTE|[238]
10:44:14.1 (38086977)|STATEMENT_EXECUTE|[238]
10:44:14.1 (38103163)|STATEMENT_EXECUTE|[240]
10:44:14.1 (38104228)|STATEMENT_EXECUTE|[241]
10:44:14.1 (38108292)|HEAP_ALLOCATE|[241]|Bytes:4
10:44:14.1 (38112688)|HEAP_ALLOCATE|[242]|Bytes:3
10:44:14.1 (38139908)|HEAP_ALLOCATE|[243]|Bytes:4
10:44:14.1 (38142840)|HEAP_ALLOCATE|[243]|Bytes:11
10:44:14.1 (38153155)|HEAP_ALLOCATE|[244]|Bytes:8
10:44:14.1 (38155381)|HEAP_ALLOCATE|[244]|Bytes:9
10:44:14.1 (38163738)|VARIABLE_SCOPE_BEGIN|[241]|buttonComponent|Map<String,ANY>|true|false
10:44:14.1 (38178576)|VARIABLE_ASSIGNMENT|[241]|buttonComponent|{"type":"OTP","text":"Verify Code","otp_type":"COPY_CODE"}|0x2384edd9
10:44:14.1 (38182369)|STATEMENT_EXECUTE|[246]
10:44:14.1 (38202744)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:44:14.1 (38208072)|STATEMENT_EXECUTE|[247]
10:44:14.1 (38216012)|METHOD_EXIT|[80]|01pgL000000Qgig|CreateTemplateWrapper.buildButtonComponent(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (38219546)|VARIABLE_SCOPE_BEGIN|[80]|buttonComponents|List<Map<String,ANY>>|true|false
10:44:14.1 (38234342)|VARIABLE_ASSIGNMENT|[80]|buttonComponents|[{"type":"OTP","text":"Verify Code","otp_type":"COPY_CODE"}]|0x2f6cc8bc
10:44:14.1 (38259743)|STATEMENT_EXECUTE|[81]
10:44:14.1 (38260648)|STATEMENT_EXECUTE|[82]
10:44:14.1 (38264370)|HEAP_ALLOCATE|[82]|Bytes:4
10:44:14.1 (38269278)|HEAP_ALLOCATE|[83]|Bytes:7
10:44:14.1 (38290702)|HEAP_ALLOCATE|[84]|Bytes:7
10:44:14.1 (38304947)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:44:14.1 (38309705)|STATEMENT_EXECUTE|[87]
10:44:14.1 (38316070)|METHOD_EXIT|[33]|01pgL000000Qgig|CreateTemplateWrapper.buildMarketingOrUtilityComponents(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (38334167)|HEAP_ALLOCATE|[33]|Bytes:8
10:44:14.1 (38340883)|HEAP_ALLOCATE|[33]|Bytes:8
10:44:14.1 (38344291)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:44:14.1 (38347996)|HEAP_ALLOCATE|[33]|Bytes:12
10:44:14.1 (38350295)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:44:14.1 (38352395)|HEAP_ALLOCATE|[33]|Bytes:8
10:44:14.1 (38373116)|STATEMENT_EXECUTE|[35]
10:44:14.1 (38374201)|STATEMENT_EXECUTE|[36]
10:44:14.1 (38375768)|HEAP_ALLOCATE|[36]|Bytes:10
10:44:14.1 (38396461)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:44:14.1 (38402698)|STATEMENT_EXECUTE|[38]
10:44:14.1 (38403530)|STATEMENT_EXECUTE|[39]
10:44:14.1 (38404880)|HEAP_ALLOCATE|[39]|Bytes:24
10:44:14.1 (38473629)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
10:44:14.1 (38480036)|STATEMENT_EXECUTE|[43]
10:44:14.1 (38481555)|HEAP_ALLOCATE|[43]|Bytes:15
10:44:14.1 (38491624)|METHOD_ENTRY|[43]||System.JSON.serialize(Object)
10:44:14.1 (39694734)|METHOD_EXIT|[43]||System.JSON.serialize(Object)
10:44:14.1 (39711218)|HEAP_ALLOCATE|[43]|Bytes:236
10:44:14.1 (39732233)|USER_DEBUG|[43]|DEBUG|Final Payload: {"message_send_ttl_seconds":300,"components":[{"type":"BODY"},{"buttons":[{"otp_type":"COPY_CODE","text":"Verify Code","type":"OTP"}],"type":"BUTTONS"}],"category":"Authentication","language":"en_US","name":"auth_temp_8"}
10:44:14.1 (39741063)|STATEMENT_EXECUTE|[44]
10:44:14.1 (39750243)|METHOD_EXIT|[466]|01pgL000000Qgig|CreateTemplateWrapper.buildPayload(CreateTemplateWrapper.TemplateWrapper)
10:44:14.1 (39755247)|VARIABLE_SCOPE_BEGIN|[466]|payload|Map<String,ANY>|true|false
10:44:14.1 (39799751)|VARIABLE_ASSIGNMENT|[466]|payload|{"name":"auth_temp_8","language":"en_US","category":"Authentication","components":[{"type":"BODY"},{"type":"BUTTONS","buttons":[{"type":"OTP","text":"Verify Code","otp_type":"COPY_CODE"}]}],"message_send_ttl_seconds":300}|0x71386f79
10:44:14.1 (39804949)|STATEMENT_EXECUTE|[467]
10:44:14.1 (39807189)|HEAP_ALLOCATE|[467]|Bytes:33
10:44:14.1 (39823703)|HEAP_ALLOCATE|[467]|Bytes:18
10:44:14.1 (39832144)|HEAP_ALLOCATE|[467]|Bytes:66
10:44:14.1 (39857173)|VARIABLE_ASSIGNMENT|[467]|WBTemplateController.endpoint|"https://graph.facebo (46 more) ..."
10:44:14.1 (39860618)|STATEMENT_EXECUTE|[469]
10:44:14.1 (39919115)|VARIABLE_SCOPE_BEGIN|[469]|req|System.HttpRequest|true|false
10:44:14.1 (40052442)|VARIABLE_ASSIGNMENT|[469]|req|"System.HttpRequest[Endpoint=null, Method=null]"|0x71910763
10:44:14.1 (40057527)|STATEMENT_EXECUTE|[470]
10:44:14.1 (40116551)|STATEMENT_EXECUTE|[471]
10:44:14.1 (40118618)|HEAP_ALLOCATE|[471]|Bytes:4
10:44:14.1 (40153058)|STATEMENT_EXECUTE|[472]
10:44:14.1 (40154729)|HEAP_ALLOCATE|[472]|Bytes:12
10:44:14.1 (40157475)|HEAP_ALLOCATE|[472]|Bytes:16
10:44:14.1 (40181506)|STATEMENT_EXECUTE|[473]
10:44:14.1 (40183166)|HEAP_ALLOCATE|[473]|Bytes:13
10:44:14.1 (40186055)|HEAP_ALLOCATE|[473]|Bytes:7
10:44:14.1 (40192471)|HEAP_ALLOCATE|[473]|Bytes:212
10:44:14.1 (40209719)|STATEMENT_EXECUTE|[474]
10:44:14.1 (40220057)|METHOD_ENTRY|[474]||System.JSON.serialize(Object)
10:44:14.1 (41108053)|METHOD_EXIT|[474]||System.JSON.serialize(Object)
10:44:14.1 (41180109)|STATEMENT_EXECUTE|[476]
10:44:14.1 (41224586)|VARIABLE_SCOPE_BEGIN|[476]|http|System.Http|true|false
10:44:14.1 (41317654)|VARIABLE_ASSIGNMENT|[476]|http|"System.Http[]"|0x38445b29
10:44:14.1 (41322434)|STATEMENT_EXECUTE|[477]
