63.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
04:25:24.0 (10126663)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:25:24.0 (18123774)|SOQL_EXECUTE_END|[26]|Rows:1
04:25:24.0 (18166102)|HEAP_ALLOCATE|[26]|Bytes:8
04:25:24.0 (18197402)|HEAP_ALLOCATE|[26]|Bytes:392
04:25:24.0 (18282147)|HEAP_ALLOCATE|[26]|Bytes:8
04:25:24.0 (18297264)|HEAP_ALLOCATE|[26]|Bytes:60
04:25:24.0 (18363496)|HEAP_ALLOCATE|[26]|Bytes:24
04:25:24.0 (18460270)|VARIABLE_ASSIGNMENT|[26]|WBTemplateController.SETTINGS|{"MVWB__Access_Token__c":"EAAVUhq0jVsUBOZCkt9x (185 more) ...","MVWB__Application_Id__c":"1500312290678469","MVWB__Phone_Number_Id__c":"544633438726755","MVWB__Business_Account_Id__c":"499269473267232","Id":"m01gL000001MsPNQA0"}|0x45b48450
04:25:24.0 (18467117)|STATEMENT_EXECUTE|[32]
04:25:24.0 (18520191)|VARIABLE_ASSIGNMENT|[32]|WBTemplateController.accessToken|"EAAVUhq0jVsUBOZCkt9x (185 more) ..."
04:25:24.0 (18525090)|STATEMENT_EXECUTE|[819]
04:25:24.0 (18526093)|STATEMENT_EXECUTE|[826]
04:25:24.0 (18534251)|SYSTEM_MODE_EXIT|true
04:25:24.0 (18554651)|METHOD_EXIT|[17]|WBTemplateController
04:25:24.0 (18560337)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:471
04:25:24.0 (18571087)|VARIABLE_SCOPE_BEGIN|[453]|serializedWrapper|String|false|false
04:25:24.0 (18578810)|VARIABLE_ASSIGNMENT|[453]|serializedWrapper|"{\"templateName\":\"tes (451 more) ..."
04:25:24.0 (18592772)|SYSTEM_MODE_ENTER|true
04:25:24.0 (18603072)|HEAP_ALLOCATE|[454]|Bytes:5
04:25:24.0 (18605536)|STATEMENT_EXECUTE|[453]
04:25:24.0 (18606577)|STATEMENT_EXECUTE|[454]
04:25:24.0 (18618493)|HEAP_ALLOCATE|[454]|Bytes:4
04:25:24.0 (18626700)|VARIABLE_SCOPE_BEGIN|[454]|response|Map<String,ANY>|true|false
04:25:24.0 (18643234)|VARIABLE_ASSIGNMENT|[454]|response|{}|0x579353bc
04:25:24.0 (18646372)|STATEMENT_EXECUTE|[456]
04:25:24.0 (18647249)|STATEMENT_EXECUTE|[456]
04:25:24.0 (18723581)|STATEMENT_EXECUTE|[457]
04:25:24.0 (18724862)|STATEMENT_EXECUTE|[463]
04:25:24.0 (18726990)|HEAP_ALLOCATE|[463]|Bytes:37
04:25:24.0 (112476134)|HEAP_ALLOCATE|[463]|Bytes:33
04:25:24.0 (112522675)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
04:25:24.0 (112529752)|STATEMENT_EXECUTE|[1]
04:25:24.0 (112543764)|SYSTEM_METHOD_EXIT|[1]|Type
04:25:24.0 (112553588)|HEAP_ALLOCATE|[463]|Bytes:8
04:25:24.0 (112572296)|HEAP_ALLOCATE|[463]|Bytes:8
04:25:24.0 (112577355)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
04:25:24.0 (112613244)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x662e28aa
04:25:24.0 (112617030)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
04:25:24.0 (112742402)|VARIABLE_ASSIGNMENT|[4]|apextype|"CreateTemplateWrapper.TemplateWrapper"|0x6313ac91
04:25:24.0 (114625095)|HEAP_ALLOCATE|[463]|Bytes:8
04:25:24.0 (114664521)|HEAP_ALLOCATE|[463]|Bytes:24
04:25:24.0 (114675825)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
04:25:24.0 (114679686)|STATEMENT_EXECUTE|[1]
04:25:24.0 (114684142)|SYSTEM_METHOD_EXIT|[1]|JSON
04:25:24.0 (114701771)|METHOD_ENTRY|[463]||System.JSON.deserialize(String, System.Type)
04:25:24.0 (117002707)|METHOD_EXIT|[463]||System.JSON.deserialize(String, System.Type)
04:25:24.0 (117016983)|VARIABLE_SCOPE_BEGIN|[463]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
04:25:24.0 (117068909)|VARIABLE_ASSIGNMENT|[463]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x33f3abd3","packagename":"0x171d306e","signaturename":"0xe1215f","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Marketing","templateName":"test_temp_1","templateType":"Custom","varAlternateTexts":"0x7ee862f6"}|0x506be3cb
04:25:24.0 (117076345)|STATEMENT_EXECUTE|[464]
04:25:24.0 (117079220)|HEAP_ALLOCATE|[464]|Bytes:30
04:25:24.0 (117178719)|HEAP_ALLOCATE|[464]|Bytes:530
04:25:24.0 (117193529)|HEAP_ALLOCATE|[464]|Bytes:560
04:25:24.0 (117216811)|USER_DEBUG|[464]|DEBUG|Deserialized TemplateWrapper: TemplateWrapper:[autofillCheck=null, expireTime=300, headAlternateTexts=(), marketingOptText=null, packagename=(), phoneNumber=null, signaturename=(), tempFooterText=null, tempHeaderExample=null, tempHeaderFormat=None, tempHeaderHandle=null, tempHeaderText=, tempImgId=null, tempImgName=null, tempImgUrl=null, tempLanguage=en_US, templateBody=Hello, templateBodyText=null, templateCategory=Marketing, templateMiscellaneousData=null, templateName=test_temp_1, templateType=Custom, typeOfButton=null, url=null, varAlternateTexts=()]
04:25:24.0 (117226270)|STATEMENT_EXECUTE|[466]
04:25:24.0 (117306557)|HEAP_ALLOCATE|[466]|Bytes:15
04:25:24.0 (117310177)|HEAP_ALLOCATE|[466]|Bytes:29
04:25:24.0 (117312548)|HEAP_ALLOCATE|[466]|Bytes:112
04:25:24.0 (117334170)|METHOD_ENTRY|[16]|01pgL000000Qgig|CreateTemplateWrapper.CreateTemplateWrapper()
04:25:24.0 (117337897)|STATEMENT_EXECUTE|[16]
04:25:24.0 (117340541)|STATEMENT_EXECUTE|[16]
04:25:24.0 (117347958)|HEAP_ALLOCATE|[466]|Bytes:5
04:25:24.0 (117350080)|STATEMENT_EXECUTE|[740]
04:25:24.0 (117359382)|METHOD_EXIT|[16]|CreateTemplateWrapper
04:25:24.0 (117373735)|METHOD_ENTRY|[466]|01pgL000000Qgig|CreateTemplateWrapper.buildPayload(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (117385950)|VARIABLE_SCOPE_BEGIN|[24]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
04:25:24.0 (117413094)|VARIABLE_ASSIGNMENT|[24]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x33f3abd3","packagename":"0x171d306e","signaturename":"0xe1215f","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Marketing","templateName":"test_temp_1","templateType":"Custom","varAlternateTexts":"0x7ee862f6"}|0x506be3cb
04:25:24.0 (117421479)|HEAP_ALLOCATE|[25]|Bytes:5
04:25:24.0 (117424287)|STATEMENT_EXECUTE|[24]
04:25:24.0 (117425408)|STATEMENT_EXECUTE|[25]
04:25:24.0 (117426213)|STATEMENT_EXECUTE|[25]
04:25:24.0 (117427310)|STATEMENT_EXECUTE|[26]
04:25:24.0 (117428904)|HEAP_ALLOCATE|[26]|Bytes:23
04:25:24.0 (117484386)|HEAP_ALLOCATE|[26]|Bytes:530
04:25:24.0 (117492112)|HEAP_ALLOCATE|[26]|Bytes:553
04:25:24.0 (117499475)|USER_DEBUG|[26]|DEBUG|Template Wrapper is :: TemplateWrapper:[autofillCheck=null, expireTime=300, headAlternateTexts=(), marketingOptText=null, packagename=(), phoneNumber=null, signaturename=(), tempFooterText=null, tempHeaderExample=null, tempHeaderFormat=None, tempHeaderHandle=null, tempHeaderText=, tempImgId=null, tempImgName=null, tempImgUrl=null, tempLanguage=en_US, templateBody=Hello, templateBodyText=null, templateCategory=Marketing, templateMiscellaneousData=null, templateName=test_temp_1, templateType=Custom, typeOfButton=null, url=null, varAlternateTexts=()]
04:25:24.0 (117507593)|STATEMENT_EXECUTE|[27]
04:25:24.0 (117521599)|HEAP_ALLOCATE|[27]|Bytes:4
04:25:24.0 (117528806)|VARIABLE_SCOPE_BEGIN|[27]|payload|Map<String,ANY>|true|false
04:25:24.0 (117543630)|VARIABLE_ASSIGNMENT|[27]|payload|{}|0x15d1e453
04:25:24.0 (117546594)|STATEMENT_EXECUTE|[28]
04:25:24.0 (117548254)|HEAP_ALLOCATE|[28]|Bytes:4
04:25:24.0 (117584772)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:25:24.0 (117590702)|STATEMENT_EXECUTE|[29]
04:25:24.0 (117591971)|HEAP_ALLOCATE|[29]|Bytes:8
04:25:24.0 (117603164)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:25:24.0 (117606494)|STATEMENT_EXECUTE|[30]
04:25:24.0 (117608134)|HEAP_ALLOCATE|[30]|Bytes:8
04:25:24.0 (117618059)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:25:24.0 (117621421)|STATEMENT_EXECUTE|[32]
04:25:24.0 (117632998)|HEAP_ALLOCATE|[32]|Bytes:4
04:25:24.0 (117661434)|VARIABLE_SCOPE_BEGIN|[32]|components|List<Map<String,ANY>>|true|false
04:25:24.0 (117679725)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:25:24.0 (117687489)|VARIABLE_ASSIGNMENT|[32]|components|[]|0x6292a566
04:25:24.0 (117690535)|STATEMENT_EXECUTE|[33]
04:25:24.0 (117695874)|METHOD_ENTRY|[33]|01pgL000000Qgig|CreateTemplateWrapper.buildMarketingOrUtilityComponents(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (117702739)|VARIABLE_SCOPE_BEGIN|[61]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
04:25:24.0 (117725074)|VARIABLE_ASSIGNMENT|[61]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x33f3abd3","packagename":"0x171d306e","signaturename":"0xe1215f","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Marketing","templateName":"test_temp_1","templateType":"Custom","varAlternateTexts":"0x7ee862f6"}|0x506be3cb
04:25:24.0 (117733042)|HEAP_ALLOCATE|[62]|Bytes:5
04:25:24.0 (117735514)|STATEMENT_EXECUTE|[61]
04:25:24.0 (117736636)|STATEMENT_EXECUTE|[62]
04:25:24.0 (117737450)|STATEMENT_EXECUTE|[62]
04:25:24.0 (117738582)|STATEMENT_EXECUTE|[63]
04:25:24.0 (117743464)|HEAP_ALLOCATE|[63]|Bytes:4
04:25:24.0 (117753674)|VARIABLE_SCOPE_BEGIN|[63]|components|List<Map<String,ANY>>|true|false
04:25:24.0 (117761695)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:25:24.0 (117765128)|VARIABLE_ASSIGNMENT|[63]|components|[]|0x4eb2453e
04:25:24.0 (117768356)|STATEMENT_EXECUTE|[64]
04:25:24.0 (117772582)|METHOD_ENTRY|[64]|01pgL000000Qgig|CreateTemplateWrapper.buildHeaderComponent(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (117778445)|VARIABLE_SCOPE_BEGIN|[104]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
04:25:24.0 (117802714)|VARIABLE_ASSIGNMENT|[104]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x33f3abd3","packagename":"0x171d306e","signaturename":"0xe1215f","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Marketing","templateName":"test_temp_1","templateType":"Custom","varAlternateTexts":"0x7ee862f6"}|0x506be3cb
04:25:24.0 (117809816)|HEAP_ALLOCATE|[105]|Bytes:5
04:25:24.0 (117811942)|STATEMENT_EXECUTE|[104]
04:25:24.0 (117813073)|STATEMENT_EXECUTE|[105]
04:25:24.0 (117816957)|HEAP_ALLOCATE|[105]|Bytes:4
04:25:24.0 (117820317)|VARIABLE_SCOPE_BEGIN|[105]|headerComponent|Map<String,ANY>|true|false
04:25:24.0 (117826259)|VARIABLE_ASSIGNMENT|[105]|headerComponent|{}|0x2395e5bf
04:25:24.0 (117829129)|STATEMENT_EXECUTE|[107]
04:25:24.0 (117829934)|STATEMENT_EXECUTE|[107]
04:25:24.0 (117833949)|HEAP_ALLOCATE|[108]|Bytes:4
04:25:24.0 (117854064)|STATEMENT_EXECUTE|[108]
04:25:24.0 (117855155)|STATEMENT_EXECUTE|[109]
04:25:24.0 (117859730)|METHOD_EXIT|[64]|01pgL000000Qgig|CreateTemplateWrapper.buildHeaderComponent(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (117862638)|VARIABLE_SCOPE_BEGIN|[64]|headerComponent|Map<String,ANY>|true|false
04:25:24.0 (117867499)|VARIABLE_ASSIGNMENT|[64]|headerComponent|{}|0x2395e5bf
04:25:24.0 (117882702)|STATEMENT_EXECUTE|[65]
04:25:24.0 (117884993)|STATEMENT_EXECUTE|[69]
04:25:24.0 (117885824)|STATEMENT_EXECUTE|[70]
04:25:24.0 (117886984)|HEAP_ALLOCATE|[70]|Bytes:30
04:25:24.0 (117891466)|HEAP_ALLOCATE|[70]|Bytes:35
04:25:24.0 (117916625)|USER_DEBUG|[70]|DEBUG|templateWrapper.templateBody: Hello
04:25:24.0 (117921024)|STATEMENT_EXECUTE|[72]
04:25:24.0 (117925970)|METHOD_ENTRY|[72]|01pgL000000Qgig|CreateTemplateWrapper.buildBodyComponent(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (117931894)|VARIABLE_SCOPE_BEGIN|[143]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
04:25:24.0 (117950019)|VARIABLE_ASSIGNMENT|[143]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x33f3abd3","packagename":"0x171d306e","signaturename":"0xe1215f","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Marketing","templateName":"test_temp_1","templateType":"Custom","varAlternateTexts":"0x7ee862f6"}|0x506be3cb
04:25:24.0 (117956891)|HEAP_ALLOCATE|[144]|Bytes:5
04:25:24.0 (117959230)|STATEMENT_EXECUTE|[143]
04:25:24.0 (117960329)|STATEMENT_EXECUTE|[144]
04:25:24.0 (117961123)|STATEMENT_EXECUTE|[144]
04:25:24.0 (117962129)|STATEMENT_EXECUTE|[146]
04:25:24.0 (117963905)|VARIABLE_SCOPE_BEGIN|[146]|bodyComponent|Map<String,ANY>|true|false
04:25:24.0 (117968644)|VARIABLE_ASSIGNMENT|[146]|bodyComponent|null|
04:25:24.0 (117971048)|STATEMENT_EXECUTE|[147]
04:25:24.0 (117972421)|HEAP_ALLOCATE|[147]|Bytes:20
04:25:24.0 (117976509)|HEAP_ALLOCATE|[147]|Bytes:25
04:25:24.0 (117986169)|USER_DEBUG|[147]|DEBUG|Template bodyyy ::: Hello
04:25:24.0 (117991604)|HEAP_ALLOCATE|[148]|Bytes:14
04:25:24.0 (117996820)|STATEMENT_EXECUTE|[156]
04:25:24.0 (117997639)|STATEMENT_EXECUTE|[157]
04:25:24.0 (118001284)|HEAP_ALLOCATE|[157]|Bytes:4
04:25:24.0 (118005457)|HEAP_ALLOCATE|[158]|Bytes:4
04:25:24.0 (118010314)|HEAP_ALLOCATE|[158]|Bytes:4
04:25:24.0 (118027062)|HEAP_ALLOCATE|[159]|Bytes:4
04:25:24.0 (118029967)|HEAP_ALLOCATE|[159]|Bytes:2
04:25:24.0 (118032099)|HEAP_ALLOCATE|[159]|Bytes:1
04:25:24.0 (118055770)|HEAP_ALLOCATE|[159]|Bytes:5
04:25:24.0 (118070315)|VARIABLE_ASSIGNMENT|[157]|bodyComponent|{"type":"BODY","text":"Hello"}|0x7b2800fd
04:25:24.0 (118075735)|STATEMENT_EXECUTE|[164]
04:25:24.0 (118076836)|STATEMENT_EXECUTE|[171]
04:25:24.0 (118080814)|METHOD_EXIT|[72]|01pgL000000Qgig|CreateTemplateWrapper.buildBodyComponent(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (118088307)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:25:24.0 (118092834)|STATEMENT_EXECUTE|[75]
04:25:24.0 (118093884)|STATEMENT_EXECUTE|[82]
04:25:24.0 (118097957)|METHOD_ENTRY|[82]|01pgL000000Qgig|CreateTemplateWrapper.buildButtonComponent(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (118103807)|VARIABLE_SCOPE_BEGIN|[243]|templateWrapper|CreateTemplateWrapper.TemplateWrapper|true|false
04:25:24.0 (118121979)|VARIABLE_ASSIGNMENT|[243]|templateWrapper|{"expireTime":300,"headAlternateTexts":"0x33f3abd3","packagename":"0x171d306e","signaturename":"0xe1215f","tempHeaderFormat":"None","tempHeaderText":"","tempLanguage":"en_US","templateBody":"Hello","templateCategory":"Marketing","templateName":"test_temp_1","templateType":"Custom","varAlternateTexts":"0x7ee862f6"}|0x506be3cb
04:25:24.0 (118129100)|HEAP_ALLOCATE|[244]|Bytes:5
04:25:24.0 (118131769)|STATEMENT_EXECUTE|[243]
04:25:24.0 (118132726)|STATEMENT_EXECUTE|[244]
04:25:24.0 (118137541)|HEAP_ALLOCATE|[244]|Bytes:4
04:25:24.0 (118149347)|VARIABLE_SCOPE_BEGIN|[244]|buttonComponents|List<Map<String,ANY>>|true|false
04:25:24.0 (118158499)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:25:24.0 (118162170)|VARIABLE_ASSIGNMENT|[244]|buttonComponents|[]|0x7dd30a3a
04:25:24.0 (118165033)|STATEMENT_EXECUTE|[246]
04:25:24.0 (118165899)|STATEMENT_EXECUTE|[246]
04:25:24.0 (118171619)|STATEMENT_EXECUTE|[248]
04:25:24.0 (118186569)|STATEMENT_EXECUTE|[259]
04:25:24.0 (118187642)|STATEMENT_EXECUTE|[260]
04:25:24.0 (118191502)|METHOD_EXIT|[82]|01pgL000000Qgig|CreateTemplateWrapper.buildButtonComponent(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (118194569)|VARIABLE_SCOPE_BEGIN|[82]|buttonComponents|List<Map<String,ANY>>|true|false
04:25:24.0 (118199734)|VARIABLE_ASSIGNMENT|[82]|buttonComponents|[]|0x7dd30a3a
04:25:24.0 (118212162)|STATEMENT_EXECUTE|[83]
04:25:24.0 (118213076)|STATEMENT_EXECUTE|[89]
04:25:24.0 (118216278)|METHOD_EXIT|[33]|01pgL000000Qgig|CreateTemplateWrapper.buildMarketingOrUtilityComponents(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (118230862)|HEAP_ALLOCATE|[33]|Bytes:12
04:25:24.0 (118235794)|HEAP_ALLOCATE|[33]|Bytes:12
04:25:24.0 (118237879)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:25:24.0 (118239671)|HEAP_ALLOCATE|[33]|Bytes:4
04:25:24.0 (118249900)|STATEMENT_EXECUTE|[35]
04:25:24.0 (118250790)|STATEMENT_EXECUTE|[36]
04:25:24.0 (118252135)|HEAP_ALLOCATE|[36]|Bytes:10
04:25:24.0 (118264882)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:25:24.0 (118273171)|HEAP_ALLOCATE|[38]|Bytes:7
04:25:24.0 (118277825)|STATEMENT_EXECUTE|[38]
04:25:24.0 (118278777)|STATEMENT_EXECUTE|[45]
04:25:24.0 (118279934)|HEAP_ALLOCATE|[45]|Bytes:15
04:25:24.0 (118285472)|METHOD_ENTRY|[45]||System.JSON.serialize(Object)
04:25:24.0 (118811389)|METHOD_EXIT|[45]||System.JSON.serialize(Object)
04:25:24.0 (118819170)|HEAP_ALLOCATE|[45]|Bytes:125
04:25:24.0 (118830305)|USER_DEBUG|[45]|DEBUG|Final Payload: {"components":[{"text":"Hello","type":"BODY"}],"category":"Marketing","language":"en_US","name":"test_temp_1"}
04:25:24.0 (118835839)|STATEMENT_EXECUTE|[46]
04:25:24.0 (118840924)|METHOD_EXIT|[466]|01pgL000000Qgig|CreateTemplateWrapper.buildPayload(CreateTemplateWrapper.TemplateWrapper)
04:25:24.0 (118844462)|VARIABLE_SCOPE_BEGIN|[466]|payload|Map<String,ANY>|true|false
04:25:24.0 (118860604)|VARIABLE_ASSIGNMENT|[466]|payload|{"name":"test_temp_1","language":"en_US","category":"Marketing","components":[{"type":"BODY","text":"Hello"}]}|0x15d1e453
04:25:24.0 (118863761)|STATEMENT_EXECUTE|[467]
04:25:24.0 (118865278)|HEAP_ALLOCATE|[467]|Bytes:33
04:25:24.0 (118882428)|HEAP_ALLOCATE|[467]|Bytes:18
04:25:24.0 (118890484)|HEAP_ALLOCATE|[467]|Bytes:66
04:25:24.0 (118916785)|VARIABLE_ASSIGNMENT|[467]|WBTemplateController.endpoint|"https://graph.facebo (46 more) ..."
04:25:24.0 (118919690)|STATEMENT_EXECUTE|[469]
04:25:24.0 (118939895)|VARIABLE_SCOPE_BEGIN|[469]|req|System.HttpRequest|true|false
04:25:24.0 (119012948)|VARIABLE_ASSIGNMENT|[469]|req|"System.HttpRequest[Endpoint=null, Method=null]"|0x316335db
04:25:24.0 (119017425)|STATEMENT_EXECUTE|[470]
04:25:24.0 (119065153)|STATEMENT_EXECUTE|[471]
04:25:24.0 (119067203)|HEAP_ALLOCATE|[471]|Bytes:4
04:25:24.0 (119079362)|STATEMENT_EXECUTE|[472]
04:25:24.0 (119080600)|HEAP_ALLOCATE|[472]|Bytes:12
04:25:24.0 (119082704)|HEAP_ALLOCATE|[472]|Bytes:16
04:25:24.0 (119099693)|STATEMENT_EXECUTE|[473]
04:25:24.0 (119101421)|HEAP_ALLOCATE|[473]|Bytes:13
04:25:24.0 (119103909)|HEAP_ALLOCATE|[473]|Bytes:7
04:25:24.0 (119108551)|HEAP_ALLOCATE|[473]|Bytes:212
04:25:24.0 (119118892)|STATEMENT_EXECUTE|[474]
04:25:24.0 (119122732)|METHOD_ENTRY|[474]||System.JSON.serialize(Object)
04:25:24.0 (119436299)|METHOD_EXIT|[474]||System.JSON.serialize(Object)
04:25:24.0 (119485129)|STATEMENT_EXECUTE|[476]
04:25:24.0 (119499756)|VARIABLE_SCOPE_BEGIN|[476]|http|System.Http|true|false
04:25:24.0 (119553632)|VARIABLE_ASSIGNMENT|[476]|http|"System.Http[]"|0x2c71735b
04:25:24.0 (119557071)|STATEMENT_EXECUTE|[477]
04:25:24.0 (119722113)|CALLOUT_REQUEST|[477]|System.HttpRequest[Endpoint=https://graph.facebook.com/v20.0/499269473267232/message_templates, Method=POST]
04:25:26.417 (2417517248)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1003
04:25:26.417 (2420114255)|CALLOUT_RESPONSE|[477]|System.HttpResponse[Status=OK, StatusCode=200]
04:25:26.417 (2420150637)|HEAP_ALLOCATE|[477]|Bytes:73
04:25:26.417 (2420188078)|VARIABLE_SCOPE_BEGIN|[477]|res|System.HttpResponse|true|false
04:25:26.417 (2420252998)|VARIABLE_ASSIGNMENT|[477]|res|"System.HttpResponse[Status=OK, StatusCode=200]"|0x6b51082b
04:25:26.417 (2420259180)|STATEMENT_EXECUTE|[478]
04:25:26.417 (2420264672)|HEAP_ALLOCATE|[478]|Bytes:17
04:25:26.417 (2420366034)|HEAP_ALLOCATE|[478]|Bytes:67
04:25:26.417 (2420384110)|HEAP_ALLOCATE|[478]|Bytes:84
04:25:26.417 (2420412496)|USER_DEBUG|[478]|DEBUG|Response Body ==>{"id":"1227011715821854","status":"PENDING","category":"MARKETING"}
04:25:26.417 (2420438600)|STATEMENT_EXECUTE|[480]
04:25:26.417 (2420439787)|STATEMENT_EXECUTE|[482]
04:25:26.417 (2420441615)|HEAP_ALLOCATE|[482]|Bytes:10
